runnr	MC energy	MC zenith	MC azimuth	MC Xmax	MC core x	MC core y	MC core z	Sd rec success	Sd energy	SD zenith	SD azimuth	SD core x	SD core y	SD core z	Rd rec success	Stations with Pulse	Rd zenith	Rd azimuth	Rd core x	Rd core y	Rd core z	rad energy	rad energy error	lorentz angle	2dLDF sigma	2dLDF sigma error	2dLDF Chi2	2dLDf NDF	Rd energy	SE_RdLDF1	SE_RdLDF2	EE_RdLDF1	EE_RdLDF1error	EE_RdLDF2	EE_RdLDF2error	EE_RdLDF3	EE_RdLDF3error	OnedLDFChi2	EE_RdLDFNDF	pvalue1dLDF	GeoCe DXmax	GeoCeXmax	GeoCe DXmax Error	GeoCe Erad	GeoCe Erad Error	GeoCe LDFChi2	GeoCe LDF ndf	pvalue GeoCe	Md rec success	N_mu_ref	N_mu_ref error	MLDF Chi2	MLDF NDF	MLDF Likelihood	M beta	M beta error	M beta syst
100498	1.59088e+17	17.557	126.321	680.987	451104	6.11434e+06	1462.46	1	1.45492e+17	18.3489	122.259	451116	6.11433e+06	1399.98	1	6	16.9962	129.186	-26170.3	15148.3	-9.20556	14399.1	1760.51	42.306	121.352	1.69122	8.59257	2	4.43201e+16	1.72545e-06	0.00881591	1.76637e-06	2.68144e-08	2.51631e-05	0	-0.00719878	0.000554893	2854.11	4	0	291.961	604.684	4.98403	216460	44558.3	183.893	2	1.1699e-40	1	0.274967	0.0583069	6.22216	8	4.20138	0.750762	0.665543	0
100499	6.28391e+17	9.09764	277.254	696.272	450263	6.11453e+06	1468.2	1	4.16645e+17	8.94601	280.931	450289	6.11455e+06	1399.99	1	3	8.83322	278.445	-26966.7	15387.4	93.3134	1.84612e+06	1.29165e+06	62.669	81.781	8.95729	0.295455	1	3.79792e+17	0.000195575	0.018309	0.000196981	1.42774e-05	2.62344e-05	0	-0.0182742	0.00435495	0.0942496	1	0.758843	164.843	700.925	67.9788	3.28286e+06	3.19603e+06	0.555373	1	0.456131	1	1.26492e-05	0	7.92891e+06	16	-3.76417e+10	1.78769	0	0
100501	1.76614e+17	48.004	255.933	661.172	450612	6.11447e+06	1462.81	1	1.23271e+17	48.3847	256.448	450641	6.11459e+06	1399.98	1	5	48.2558	253.219	-26478.5	15464.4	-10.8844	1.38075e+06	703066	78.8897	245.697	12.8122	61.2659	1	2.97551e+17	9.24286e-06	0.0141361	8.21704e-06	3.46197e-07	1.53808e-05	0	-0.01109	0.000377844	106.046	3	7.78251e-23	589.825	687.868	11.5665	10049.1	2913.29	45.8856	1	1.25366e-11	1	0.196737	0.0506899	15.456	7	11.2963	1.29426	0	0
100504	2.1268e+17	41.8653	259.552	670.941	450767	6.11502e+06	1465.65	1	1.62221e+17	42.0452	259.272	450759	6.11504e+06	1399.98	1	7	41.8792	257.558	-26463.8	15908.6	-9.08212	460034	147226	84.6262	173.212	4.89326	7.59523	3	1.68292e+17	1.0607e-05	0.0135284	9.0133e-06	4.07888e-07	1.80324e-05	0	-0.00976516	0.000412951	699	5	8.0832e-149	529.566	618.357	4.47842	286605	42342.1	32.7102	3	3.70736e-07	1	0.213233	0.0426044	9.18094	11	6.50501	2.66967e-05	3.95714	0
100507	1.38718e+18	40.6779	188.052	697.81	450803	6.11513e+06	1466.83	1	9.28025e+17	40.6398	188.1	450792	6.11512e+06	1399.96	1	8	41.1826	187.664	-26471.2	15996.9	-8.15429	1.19527e+07	3.08512e+06	69.4862	144.901	5.09918	15.995	4	9.27483e+17	0.000623084	0.0145973	0.000599566	3.45121e-05	1.83038e-05	0	-0.00942892	0.000365455	42.4297	6	1.5123e-07	428.345	698.887	1.24367	7.79836e+06	713584	43.7278	4	7.30775e-09	1	1.52679	0.101764	32.8951	31	20.4531	0.810833	0.131993	0
100508	1.67965e+17	31.6217	288.639	621.212	451197	6.11442e+06	1459.09	1	1.14568e+17	32.1371	288.943	451190	6.1145e+06	1399.99	1	10	31.9005	287.631	-26044.4	15312.7	-12.4552	231501	21029.8	84.4025	138.175	1.28164	37.3688	6	1.19077e+17	2.28668e-05	0.010904	2.46881e-05	2.93842e-07	2.15482e-05	0	-0.0114397	0.000258337	940.995	8	8.08891e-198	338.132	665.8	3.50839	210080	12901.8	18.3303	6	0.00545759	1	0.194444	0.0307355	14.4849	11	6.79964	1.61905	0	0
100511	2.62618e+17	43.2202	194.347	586.546	450406	6.11518e+06	1470.69	1	2.39359e+17	43.685	195.802	450485	6.11529e+06	1399.98	1	3	43.1243	194.284	-26908.5	15968.8	94.3488	855249	458682	74.2547	166.159	37.2799	0.0331163	1	2.38008e+17	0.000147105	0.00119731	0.00014905	1.19106e-05	1.7538e-05	0	-0.0019264	0.00216528	3.70918	1	0.0541141	633.792	539.317	66.6179	834999	112120	0.272904	1	0.60139	1	0.424166	0.0403254	30.1812	14	14.1308	1.41716	0	0
100516	3.21059e+17	33.7168	30.526	737.483	451157	6.11401e+06	1458.4	1	2.27736e+17	33.3578	30.1275	451172	6.11401e+06	1399.97	1	3	34.1041	30.5589	-25739.6	15177.1	87.2048	31549.2	13387.5	42.8545	164.756	5.34875	0.169097	1	6.38341e+16	3.93277e-06	0.00519852	5.30938e-06	3.25297e-07	2.08428e-05	0	-0.00349893	0.000381428	22.5423	1	2.05568e-06	351.192	676.562	16.8952	99525	45507.4	1.07853	1	0.299026	1	0.325705	0.058046	8.29043	14	6.11976	1.41657	0.387764	0
100517	1.82643e+17	44.8585	325.149	683.94	451089	6.11451e+06	1461.79	1	1.37249e+17	43.6375	325.513	450996	6.11453e+06	1399.99	1	14	44.5575	323.953	-26148.8	15402	-10.3975	349343	20808.7	84.0393	154.196	1.7276	25.2807	10	1.46662e+17	3.82581e-05	0.0124281	4.43389e-05	5.45857e-07	1.69546e-05	0	-0.0100864	0.000170584	1878.75	12	0	520.208	685.796	7.00959	303287	78910.2	9.20008	10	0.513227	1	0.110618	0.0104692	26.6979	9	6.91906	1.41825	0	0
100518	2.02514e+17	36.4103	291.092	719.52	450903	6.1149e+06	1464.35	1	1.50148e+17	36.2645	291.58	450846	6.1149e+06	1399.99	1	11	36.1118	289.535	-26462.8	15772.7	-10.0384	450029	36519	88.1306	147	1.88681	93.808	7	1.6574e+17	3.14359e-05	0.0184476	3.32598e-05	5.04326e-07	2.01643e-05	0	-0.015855	0.000153522	688.046	9	2.5678e-142	428.22	634.02	0.895051	450555	41836.4	641.602	7	2.66245e-134	1	0.25349	0.0487197	6.19936	9	4.22402	4.59169e-05	0.394597	0
100521	6.66946e+17	35.0781	216.994	706.529	450381	6.11523e+06	1470.66	1	4.78776e+17	34.8704	216.533	450438	6.11523e+06	1399.98	1	3	34.6536	216.827	-26879.3	15992.1	94.1734	3.09493e+06	1.04422e+06	78.8438	109.631	9.10435	0.72923	1	4.46559e+17	0.000198497	0.00817874	0.000211956	1.58079e-05	2.06605e-05	0	-0.00773036	0.00139315	29.031	1	7.12296e-08	329.791	714.819	28.6945	3.73227e+06	755909	0.117149	1	0.732148	1	0.753787	0.0806891	16.3711	21	9.05903	1.29695	0.187336	0
100523	3.91833e+17	55.9986	186.445	700.962	450166	6.11509e+06	1473.62	1	2.15881e+17	56.0213	186.294	450316	6.11507e+06	1399.97	1	10	56.9681	185.701	-26993	15995.3	-3.54432	2.2761e+06	422899	76.9326	222.189	11.9245	13.4259	6	3.85723e+17	0.000110239	0.0103622	0.000155681	9.04947e-06	1.13166e-05	0	-0.00591389	0.000140953	123.783	8	5.48105e-23	763.1	765.614	36.6017	1.97595e+06	247101	10.5889	6	0.101944	1	0.490667	0.0795211	11.9688	7	7.88921	3.29296e-06	0.287877	0
100526	1.69714e+17	39.1215	338.481	815.307	450806	6.1148e+06	1464.51	1	1.33825e+17	40.2477	340.525	450818	6.11478e+06	1399.99	1	8	38.3167	338.069	-26566	15696.7	-10.1184	140310	17478.4	72.9645	142.288	1.89024	138.423	4	9.6076e+16	3.59554e-06	0.0180463	3.84643e-06	5.18608e-08	1.93807e-05	0	-0.0187637	0.000222404	1842.02	6	0	529.889	572.027	2.40012	339470	41968.8	223.949	4	2.64844e-47	1	0.250516	0.0569946	4.58405	10	3.24022	0.690666	0.588529	0
100529	2.16686e+17	16.3627	30.48	696.948	451266	6.11427e+06	1458.46	1	1.91006e+17	17.2814	31.4392	451243	6.11428e+06	1399.98	1	6	15.9634	27.9771	-25977.5	15069.7	-12.2315	45660.9	12491.8	47.3407	127.868	3.41353	13.714	2	7.2084e+16	8.16681e-06	0.0204431	8.73937e-06	1.52726e-07	2.53353e-05	0	-0.0192622	0.000274372	384.875	4	5.1514e-82	270.334	620.63	5.20046	616035	142311	74.7813	2	5.77357e-17	1	0.218649	0.0476843	8.13639	9	5.87203	1.4276	1.27168	0
100530	1.61774e+17	31.8154	155.807	701.924	451392	6.1142e+06	1456.98	1	1.29172e+17	32.4381	153.088	451329	6.11418e+06	1399.98	1	8	31.5893	155.644	-25859	15040	-13.1608	26350.2	3179.46	48.6895	153.578	1.81635	8.90696	4	5.26799e+16	5.72579e-06	0.00963271	3.59828e-06	2.25571e-07	2.16444e-05	0	-0.00298918	0.000425469	1169.18	6	2.23338e-249	360.679	645.353	0.381927	53915.1	5806.07	82.9533	4	4.12169e-17	1	0.246215	0.0479171	10.1667	13	7.47302	0.985697	0.522929	0
100534	2.18481e+17	46.884	210.208	707.855	450641	6.11518e+06	1468.38	1	1.76471e+17	46.8968	208.63	450679	6.11523e+06	1399.99	1	6	47.5463	209.686	-26605.8	16078.5	-7.36979	431759	144742	85.3638	167.476	12.7451	0.0709127	2	1.6281e+17	9.88489e-05	0.0122485	0.000109259	8.66658e-06	1.56902e-05	0	-0.00807206	0.000365349	18.9404	4	0.000807417	604.184	646.592	40.4261	441508	76809.3	0.333709	2	0.846323	1	0.294814	0.0657914	11.3683	12	6.06486	0.394151	0.209651	0
100540	1.21161e+17	17.3596	163.328	661.442	450974	6.11429e+06	1463.68	1	1.00159e+17	16.9627	163.85	450859	6.11433e+06	1399.98	1	4	17.4638	165.928	-26307.3	15230.6	92.8556	9117.95	4090.55	52.3682	140.817	5.01073	2.73071	2	2.9582e+16	3.59989e-06	0.00693574	1.53582e-06	2.61786e-07	2.50817e-05	0	0.00238286	0.000977886	148.094	2	6.94746e-33	319.532	576.142	7.01465	15611.9	2165.74	21.3093	2	2.35905e-05	1	0.179877	0.0487968	13.4774	7	7.02817	0.824817	0.915452	0
100541	1.97622e+17	57.5767	206.41	685.96	450045	6.11455e+06	1472.57	1	2.76585e+17	57.3859	206.411	450070	6.11455e+06	1399.97	1	9	60.7735	204.988	-27227.3	15504.4	-4.37227	4.82229e+06	5.93377e+06	87.9076	375.806	27.926	33.1546	5	5.48763e+17	8.53737e-07	0.00555124	8.7485e-07	1.57074e-08	9.40258e-06	0	-0.00482027	0.000289455	901.277	7	2.54478e-190	966.785	627.629	32.0523	816970	217271	35.4105	5	1.24589e-06	1	0.285886	0.095362	8.53109	7	5.35222	0.738627	0.421623	0
100544	5.30812e+17	52.5274	154.539	663.462	451579	6.1143e+06	1454.12	1	2.42034e+17	51.9028	154.353	451578	6.11433e+06	1399.96	1	21	52.6714	155.155	-25656.1	15170.3	-15.512	1.94335e+06	108756	52.8936	198.564	1.9828	18.0127	17	4.38775e+17	0.000200827	0.00904842	0.000177644	2.77769e-06	1.338e-05	0	-0.00491155	0.000116518	914.387	19	9.67831e-182	779.106	626.058	9.47481	2.08976e+06	82559.5	4.97553	17	0.997839	1	0.656763	0.0790276	20.0412	16	15.1791	1.31048e-05	0.114315	0
100549	2.2196e+17	32.4538	15.137	726.434	450902	6.11428e+06	1463.53	1	1.52644e+17	31.2196	15.9674	450881	6.11427e+06	1399.98	1	4	31.6461	13.6489	-26185.3	15302.6	92.2984	21394.6	4203.04	51.8789	157.038	3.79673	18.6239	2	4.57473e+16	9.29973e-06	0.0123926	8.88944e-06	2.72602e-07	2.16269e-05	0	-0.0100304	0.000538313	121.297	2	4.57864e-27	292.952	720.146	11.0212	170998	30597.4	10.9171	2	0.00425981	1	0.219058	0.0429023	9.64878	14	6.22248	4.35643e-06	0.409565	0
100553	3.83404e+17	41.7893	350.829	691.318	450812	6.11492e+06	1462.54	1	3.40592e+17	42.0931	350.258	450757	6.11494e+06	1399.97	1	12	40.7658	351.048	-26464.6	15804.2	-11.9351	591544	49153	67.4041	162.746	1.64966	49.9612	8	2.05214e+17	5.62733e-05	0.0156455	5.05673e-05	1.21645e-06	1.84644e-05	0	-0.0117279	0.00017473	1457.33	10	4.14299e-307	510.378	636.183	1.97405	1.0063e+06	88053.9	50.3936	8	3.43327e-08	1	0.516695	0.0655763	19.3653	19	12.6526	1.30846	0.460957	0
100556	9.31067e+17	35.0031	274.27	816.294	450675	6.11499e+06	1466.25	1	7.43917e+17	34.9636	275.266	450673	6.11506e+06	1399.97	1	4	34.0418	274.188	-26468.2	15803.9	92.5272	3.04607e+06	711936	87.8537	121.208	1.62438	4.31913	2	4.35202e+17	0.000139564	0.0180205	0.000145394	1.45075e-05	2.08633e-05	0	-0.014376	0.000556306	73.476	2	1.10891e-16	218.721	824.931	7.44628	6.94103e+06	1.35161e+06	2.80413	2	0.246088	1	0.912284	0.0829767	19.8409	25	12.2926	1.09847	0.146471	0
100560	2.96899e+17	53.1771	232.69	717.219	450642	6.11414e+06	1463.12	1	2.76263e+17	53.5001	232.93	450497	6.11409e+06	1399.97	1	10	54.0843	232.273	-26561.1	15076.2	-9.98745	953108	198069	79.1237	226.713	5.96903	28.7153	6	2.4593e+17	5.10666e-05	0.0109362	2.76832e-05	1.21934e-06	1.27135e-05	0	-0.00511952	0.000189427	225.76	8	2.33399e-44	627.893	798.462	9.87849	877921	127825	13.2822	6	0.0387673	1	0.429805	0.0584705	16.1485	10	8.80643	1.11882	0	0
100571	1.47935e+18	48.663	61.663	691.401	450373	6.11473e+06	1467.3	1	8.74954e+17	48.7298	62.3684	450334	6.1147e+06	1399.95	1	6	48.3633	61.2302	-26872.7	15599.9	-8.37489	3.84516e+06	1.28046e+06	21.2742	139.356	14.3515	0.552256	2	1.38497e+18	0.000721562	0.00787449	0.000730752	4.34438e-05	1.53336e-05	0	-0.00672971	0.00133965	7.45326	4	0.113788	590.554	703.759	38.0685	3.81105e+06	402361	1.26015	2	0.532552	1	1.06965	0.0905741	38.7283	33	20.338	0.81728	0.11167	0
100572	4.51099e+17	32.7487	239.798	687.784	450673	6.11451e+06	1466.49	1	3.7122e+17	33.3806	240.129	450690	6.11451e+06	1399.98	1	5	33.49	239.118	-26564.5	15365.8	-7.32553	1.19943e+06	244849	84.3392	124.787	8.14482	2.20149	1	2.73378e+17	5.09049e-05	0.0165966	6.84287e-05	2.03652e-06	2.10436e-05	0	-0.0165635	0.000251215	184.706	3	8.49527e-40	290.276	726.162	8.03609	2.13708e+06	244308	0.593312	1	0.441141	1	0.627302	0.0704278	25.769	17	15.2454	0.729722	0.39373	0
100574	3.01681e+17	53.2214	349.84	717.867	450641	6.11433e+06	1461.76	1	1.8563e+17	52.437	350.507	450644	6.11424e+06	1399.98	1	13	52.6374	349.179	-26545.3	15265.2	-11.7325	1.03879e+06	134766	74.8275	177.798	3.47684	24.5179	9	2.62088e+17	5.0376e-05	0.0150438	4.65923e-05	1.0463e-06	1.33958e-05	0	-0.0124062	0.000182539	487.832	11	1.25986e-97	545.628	882.202	7.07902	505741	42368.8	51.7452	9	5.05049e-08	1	0.31177	0.0635394	4.37485	9	3.08962	1.15967	0	0
100577	1.32667e+18	59.4244	169.756	725.81	451127	6.11356e+06	1460.23	1	7.94532e+17	59.6095	169.547	451231	6.11356e+06	1399.94	1	4	59.8069	170.541	-26204.6	14817.8	88.1084	1.54834e+07	9.32363e+06	67.4832	251.777	11.2085	3.27116	2	1.07767e+18	1.27851e-05	0.00208336	4.56462e-06	2.62758e-06	9.89594e-06	0	0.00438736	0.00198441	103.562	2	3.2495e-23	936.941	743.656	51.8543	2.82025e+07	1.28172e+07	0.847328	2	0.654644	1	1.32578	0.102785	35.6283	33	24.1993	0.356345	0.264056	0
100580	2.35822e+17	46.3699	209.666	681.356	449720	6.11435e+06	1472.7	1	1.58261e+17	45.5664	210.234	449704	6.11437e+06	1399.97	1	3	46.4086	209.602	-27602.6	15157.4	95.5593	1.12708e+06	1.05645e+06	84.4973	274.878	138.39	0.435096	1	2.64587e+17	0.000131485	0.00179704	0.000131458	1.61479e-05	1.61789e-05	0	-0.00249965	0.00419497	2.1056	1	0.14676	664.282	574.67	96.7118	512801	109675	0.627915	1	0.428121	1	0.265997	0.0570737	7.168	10	4.50944	0.388411	0.920238	0
100581	7.11962e+17	22.1354	270.726	681.308	448884	6.1141e+06	1476.46	1	5.66488e+17	22.5803	270.734	448866	6.11409e+06	1399.97	1	3	21.6955	270.43	-28349.4	14930.1	96.6279	2.79341e+06	952667	75.6471	84.5911	6.44277	0.454007	1	4.29216e+17	0.000225504	0.0172316	0.000221541	2.30733e-05	2.42485e-05	0	-0.0189548	0.00285839	1.77746	1	0.182462	300.99	621.909	39.0277	3.16182e+06	534382	0.706856	1	0.400489	1	1.01787	0.0882656	13.5316	22	8.54092	1.61417	0.29464	0
100586	3.5792e+17	53.1789	123.031	652.39	451470	6.11429e+06	1458.82	1	2.13055e+17	52.5289	123.578	451471	6.11424e+06	1399.97	1	22	53.0979	123.819	-25768.8	15152	-11.2224	327949	14889.9	28.8806	214.55	1.8747	45.3497	18	3.00315e+17	9.72283e-05	0.00784997	0.000113208	1.41643e-06	1.31801e-05	0	-0.00457934	8.04936e-05	2352.4	20	0	812.793	613.622	7.70888	403297	15352.1	39.3557	18	0.0025522	1	0.590632	0.0834446	10.2103	13	6.66649	0.125642	0.671009	0
100587	9.03958e+17	53.5304	253.747	768.1	449138	6.11406e+06	1472.67	1	7.61792e+17	53.4157	253.589	449135	6.11412e+06	1399.96	1	9	54.0026	253.814	-28092.5	14945.3	-6.68158	7.08912e+06	1.21938e+06	73.172	177.219	8.67037	1.0042	5	6.94982e+17	0.000341271	0.00564964	0.000375142	1.84319e-05	1.27524e-05	0	-0.00471995	0.000519405	46.962	7	5.67806e-08	689.002	749.225	28.9157	7.77704e+06	846514	0.95558	5	0.966068	1	0.975873	0.0879352	45.2677	32	28.392	1.04925	0.136392	0
100588	1.18134e+18	47.7967	3.0499	720.982	448750	6.11436e+06	1479.06	1	9.76145e+17	47.4824	3.2154	448714	6.11435e+06	1399.93	1	6	47.4762	3.3279	-28495.1	15236.4	-2.76574	1.25414e+07	2.26945e+06	62.8583	154.345	7.63865	0.117975	2	9.97443e+17	0.000352591	0.00681013	0.000404556	2.08722e-05	1.57205e-05	0	-0.00704562	0.000574735	59.932	4	2.99786e-12	580.173	692.413	27.5008	1.21175e+07	1.32878e+06	1.0168	2	0.601456	1	1.45122	0.0986296	43.9893	39	27.3446	1.32031	0	0
100589	5.3983e+17	56.7258	345.146	691.467	450686	6.11548e+06	1466.71	1	3.77775e+17	56.8612	345.154	450776	6.11551e+06	1399.98	1	15	55.9559	345.537	-26569.5	16373.6	-9.64168	3.86094e+06	576180	79.1675	222.889	3.13959	7.52831	11	4.9826e+17	0.000104334	0.0100074	5.68457e-05	5.6341e-06	1.18124e-05	0	-0.00375589	0.000280725	307.499	13	6.4782e-58	855.994	702.163	14.7537	2.94648e+06	407024	19.2193	11	0.0572682	1	0.543385	0.0738954	20.1695	12	14.9949	0.97074	0	0
100595	3.22334e+17	59.511	265.482	681.534	450399	6.11473e+06	1473.55	1	3.85413e+17	59.5067	265.371	450519	6.11469e+06	1399.96	1	12	59.6399	264.47	-26765.3	15700	-1.91879	899947	334545	66.4541	249.59	9.14554	9.63195	8	2.56455e+17	0.000195183	0.00955667	0.000148639	1.00899e-05	9.98067e-06	0	-0.00420022	0.000153763	204.48	10	1.87609e-38	816.229	868.679	32.5775	620263	90393.3	21.8107	8	0.00527879	1	0.436148	0.0934354	12.3916	12	9.28	1.02301	0.654103	0
100596	4.25096e+17	54.2891	254.316	784.786	451104	6.11469e+06	1460.59	1	2.2382e+17	55.3663	256.154	451064	6.11474e+06	1399.98	1	26	54.9756	253.593	-26120.8	15571.1	-11.8949	2.31163e+06	81494.3	72.2571	187.497	2.5093	33.7742	22	3.96396e+17	0.000179245	0.00882954	0.000242755	2.37237e-06	1.2287e-05	0	-0.00586142	7.39817e-05	1599.07	24	0	681.501	783.092	7.4224	2.30583e+06	44704.6	15.8128	22	0.825067	1	0.243513	0.0436893	7.26788	8	5.53043	6.10401e-08	0.239233	0
100598	6.99621e+17	35.5136	261.506	755.199	451051	6.11435e+06	1459.01	1	5.48431e+17	35.4386	262.438	451062	6.11441e+06	1399.98	1	12	36.5032	261.277	-26186.5	15236.1	-12.9323	1.84085e+06	197744	89.6993	139.515	1.47261	75.2894	8	3.37421e+17	4.55652e-05	0.0154525	4.49182e-05	8.97152e-07	2.00281e-05	0	-0.0132621	0.000267498	1445.53	10	1.46371e-304	277.023	773.224	5.16426	3.38608e+06	268315	49.9158	8	4.24189e-08	1	0.754464	0.0818239	27.3633	23	13.3856	1.28663	0.178951	0
100602	2.63134e+17	48.2827	190.073	686.494	451197	6.11453e+06	1462.83	1	1.79663e+17	48.3228	190.426	451245	6.11459e+06	1399.99	1	22	49.2302	190.361	-26042.3	15394.1	-8.90312	682247	31015	75.5274	178.485	1.91232	64.6349	18	2.11865e+17	7.25345e-05	0.0103544	8.81795e-05	9.19996e-07	1.49503e-05	0	-0.00710802	0.00011831	673.114	20	1.07331e-129	615.355	669.294	5.77045	665265	18261.9	20.5533	18	0.302544	1	0.405468	0.0704399	6.47062	14	4.129	0.640094	0.33034	0
100603	8.92058e+17	53.0282	183.936	712.495	448910	6.11461e+06	1480.04	1	5.62793e+17	52.9135	183.451	448965	6.11453e+06	1399.96	1	6	53.339	183.899	-28362.8	15473.7	-1.76984	8.5157e+06	2.49826e+06	73.6853	185.525	13.4488	2.72762	2	7.62823e+17	0.0002459	0.00879255	0.000257927	1.55604e-05	1.30666e-05	0	-0.00953455	0.00113459	49.7446	4	4.08264e-10	706.033	715.393	49.2835	8.10515e+06	1.2667e+06	2.76123	2	0.251424	1	1.1915	0.0984374	33.9851	25	19.362	0.480537	0.151253	0
100604	2.91771e+17	53.6697	281.033	821.406	450583	6.11532e+06	1468.09	1	3.18083e+17	54.8169	281.681	450549	6.11529e+06	1399.98	1	9	53.0214	280.284	-26647.7	16169.9	-8.06607	804974	198374	73.926	204.819	7.13632	17.0394	5	2.3195e+17	0.000149114	0.0143403	0.000119291	8.25105e-06	1.3216e-05	0	-0.00953282	0.000240653	145.908	7	2.93405e-28	530.703	912.275	8.03685	968682	112424	15.1935	5	0.00956663	1	0.383244	0.0685036	12.6401	15	8.07937	0.102467	0.21589	0
100607	2.50916e+17	45.2899	230.661	731.661	449953	6.11437e+06	1470.49	1	2.78865e+17	46.1053	229.757	449990	6.11444e+06	1399.98	1	3	45.1867	230.882	-27343.7	15161.5	94.555	459607	237375	87.4335	125.24	23.9866	0.000836108	1	1.67594e+17	0.000121052	0.00927958	0.000122199	1.16572e-05	1.66937e-05	0	-0.00955387	0.00321136	0.00976605	1	0.921279	457.279	757.863	1.3239	545207	71460.3	0.039359	1	0.842739	1	0.308681	0.0723423	5.68276	10	3.03387	1.68734	0.559626	0
100612	1.83832e+17	49.7029	334.632	727.979	451146	6.11438e+06	1459.41	1	1.62093e+17	49.2861	333.085	450961	6.11443e+06	1399.98	1	16	49.2693	333.948	-26102.9	15261.7	-12.2515	325032	24429.8	82.1301	168.5	1.71769	38.0484	12	1.41935e+17	3.90662e-05	0.00916578	3.82976e-05	5.88305e-07	1.49329e-05	0	-0.00666663	0.000195538	1614.93	14	0	612.838	708.964	7.36601	280855	16674.9	19.6402	12	0.074205	1	0.262395	0.0752622	3.55893	8	1.6989	0.892079	0.458932	0
100616	2.70132e+17	47.7316	6.5227	720.536	448767	6.11428e+06	1478.37	1	2.17458e+17	48.1978	6.16195	448615	6.11427e+06	1399.97	1	3	48.3134	6.4614	-28351.1	15172.1	97.944	1.30912e+06	1.65027e+06	61.0946	263.931	176.955	0.312848	1	3.25779e+17	0.000145519	0.00312828	0.00014636	2.04307e-05	1.53555e-05	0	-0.00351437	0.00470412	0.0469123	1	0.828526	760.406	510.589	126.157	850503	220353	0.424425	1	0.514737	1	0.371447	0.0676676	22.8566	13	12.1274	1.71479	0.793335	0
100617	4.76104e+17	40.651	198.361	698.003	450246	6.11404e+06	1466.44	1	3.22215e+17	40.0759	197.352	450295	6.11405e+06	1399.98	1	4	40.9334	198.812	-27046.4	14896	92.3076	2.01253e+06	852946	75.315	123.063	14.6663	0.299349	2	3.65672e+17	0.000231548	0.0100014	0.000233542	1.42865e-05	1.84e-05	0	-0.0099072	0.00278171	4.70986	2	0.0949003	479.127	647.651	62.7607	1.9919e+06	281123	0.803649	2	0.669098	1	0.592053	0.0690843	15.9362	17	10.8311	0.190529	0.367979	0
100619	3.41496e+17	32.3211	145.685	791.354	450913	6.1143e+06	1464.71	1	3.23435e+17	31.8976	145.818	450917	6.1143e+06	1399.98	1	4	31.7468	147.159	-26389.8	15235.4	93.4655	486112	53193.6	44.2377	113.852	0.782971	33.2892	2	2.51511e+17	8.41693e-05	0.0181856	0.000108998	3.42941e-06	2.15958e-05	0	-0.0155261	0.000198885	40.0206	2	2.04005e-09	215.684	795.926	3.03862	425937	22743.8	12.3692	2	0.00206091	1	0.371935	0.0559168	17.4867	14	11.3274	0.760795	0.562558	0
100621	1.84188e+17	32.4586	357.442	706.578	451280	6.11422e+06	1456.89	1	1.38211e+17	32.849	357.682	451269	6.11421e+06	1399.98	1	7	32.2094	356.096	-25973.3	15081.3	-13.8128	53693.2	8330.35	60.9484	153.714	2.08965	26.2302	3	6.52184e+16	6.9235e-06	0.011207	4.62385e-06	2.29672e-07	2.14518e-05	0	-0.00493841	0.000350069	1102.84	5	3.24098e-236	266.711	746.441	4.9653	442461	74278.3	1.76102	3	0.623455	1	0.379308	0.0640285	9.42349	10	4.99875	0.598979	0.635173	0
100625	2.01295e+17	25.2385	206.885	658.742	451263	6.11431e+06	1458.88	1	1.44855e+17	24.9344	207.149	451241	6.11431e+06	1399.98	1	7	25.9855	206.978	-25972.3	15177.9	-12.0484	92592.8	11816.7	69.1741	133.388	1.7109	29.2908	3	8.00938e+16	1.05839e-05	0.0170326	1.09094e-05	2.08654e-07	2.32297e-05	0	-0.0159453	0.000369498	761.294	5	2.7292e-162	284.71	660.385	5.68534	279609	36786.7	22.9445	3	4.14722e-05	1	0.374874	0.0608514	4.93449	10	2.65679	0.917973	0.892352	0
100635	1.97495e+17	43.4919	278.249	647.203	451095	6.11409e+06	1458.14	1	1.31047e+17	42.8553	278.748	451117	6.11412e+06	1399.98	1	8	44.248	277.524	-26154.4	14981.7	-13.0663	99192.7	22403.9	82.2643	191.35	3.16744	3.11779	4	7.77556e+16	1.41534e-06	-0.000775151	1.42974e-06	2.10827e-08	1.70819e-05	0	0.00404123	0.000234587	1893.02	6	0	587.07	591.304	4.06037	235022	61214.4	6.79135	4	0.147334	1	0.484001	0.0838246	9.21772	9	6.01101	0.115882	0.821359	0
100637	1.60245e+18	49.2105	292.812	696.891	448747	6.11475e+06	1481.53	1	1.17561e+18	49.0837	292.574	448746	6.11481e+06	1399.97	1	6	48.9382	292.967	-28486.4	15623.4	-1.19648	2.75998e+07	6.86231e+06	80.4989	155.13	9.36542	0.647203	2	1.34403e+18	0.000517144	0.0110595	0.000544894	3.13235e-05	1.508e-05	0	-0.00940709	0.000716753	91.302	4	6.96424e-19	554.61	753.978	18.6903	2.69557e+07	3.58525e+06	0.682287	2	0.710957	1	1.73533	0.11458	38.0849	34	18.7213	0.965925	0.12494	0
